user_id,item_id,rating,timestamp,is_attack
2210,79,5,2020-03-14,1
2210,484,5,2020-03-14,1
2210,401,5,2020-03-14,1
2210,389,5,2020-03-14,1
2210,465,4,2020-03-14,1
2210,41,3,2020-03-14,1
2210,153,4,2020-03-14,1
2210,154,3,2020-03-14,1
2210,440,5,2020-03-14,1
2211,133,5,2020-03-16,1
2211,186,4,2020-03-16,1
2211,386,4,2020-03-16,1
2211,92,1,2020-03-16,1
2211,448,5,2020-03-16,1
2211,29,2,2020-03-16,1
2211,474,3,2020-03-16,1
2211,391,3,2020-03-16,1
2211,291,2,2020-03-16,1
2211,54,3,2020-03-16,1
2211,291,4,2020-03-16,1
2211,88,4,2020-03-16,1
2211,444,4,2020-03-16,1
2212,133,5,2020-03-18,1
2212,244,1,2020-03-18,1
2212,86,1,2020-03-18,1
2212,239,4,2020-03-18,1
2212,56,1,2020-03-18,1
2212,222,3,2020-03-18,1
2212,255,4,2020-03-18,1
2212,183,4,2020-03-18,1
2212,231,4,2020-03-18,1
2212,232,1,2020-03-18,1
2212,492,2,2020-03-18,1
2212,225,2,2020-03-18,1
2212,150,3,2020-03-18,1
2213,133,5,2020-03-14,1
2213,407,5,2020-03-14,1
2213,156,2,2020-03-14,1
2213,365,3,2020-03-14,1
2213,350,3,2020-03-14,1
2213,393,2,2020-03-14,1
2213,471,1,2020-03-14,1
2213,13,3,2020-03-14,1
2213,108,2,2020-03-14,1
2213,400,5,2020-03-14,1
2213,95,3,2020-03-14,1
2213,57,2,2020-03-14,1
2213,63,1,2020-03-14,1
2214,133,5,2020-03-14,1
2214,287,3,2020-03-14,1
2214,213,2,2020-03-14,1
2214,104,2,2020-03-14,1
2214,146,2,2020-03-14,1
2214,36,2,2020-03-14,1
2214,11,4,2020-03-14,1
2214,494,3,2020-03-14,1
2214,410,3,2020-03-14,1
2214,260,5,2020-03-14,1
2214,86,2,2020-03-14,1
2214,55,1,2020-03-14,1
2214,365,4,2020-03-14,1
2215,133,5,2020-03-17,1
2215,351,4,2020-03-17,1
2215,142,2,2020-03-17,1
2215,41,3,2020-03-17,1
2215,72,3,2020-03-17,1
2215,193,5,2020-03-17,1
2215,154,2,2020-03-17,1
2215,217,5,2020-03-17,1
2215,276,5,2020-03-17,1
2215,71,1,2020-03-17,1
2215,357,2,2020-03-17,1
2215,12,1,2020-03-17,1
2215,219,4,2020-03-17,1
2216,133,5,2020-03-17,1
2216,441,1,2020-03-17,1
2216,72,4,2020-03-17,1
2216,85,3,2020-03-17,1
2216,179,2,2020-03-17,1
2216,203,4,2020-03-17,1
2216,200,4,2020-03-17,1
2216,36,5,2020-03-17,1
2216,258,2,2020-03-17,1
2216,263,2,2020-03-17,1
2216,302,1,2020-03-17,1
2216,63,2,2020-03-17,1
2216,42,5,2020-03-17,1
2217,133,5,2020-03-14,1
2217,269,5,2020-03-14,1
2217,346,1,2020-03-14,1
2217,479,4,2020-03-14,1
2217,1,3,2020-03-14,1
2217,480,5,2020-03-14,1
2217,0,4,2020-03-14,1
2217,330,1,2020-03-14,1
2217,429,3,2020-03-14,1
2217,458,5,2020-03-14,1
2217,255,2,2020-03-14,1
2217,142,4,2020-03-14,1
2217,376,2,2020-03-14,1
2218,133,5,2020-03-18,1
2218,41,3,2020-03-18,1
2218,34,4,2020-03-18,1
2218,493,1,2020-03-18,1
2218,40,5,2020-03-18,1
2218,123,1,2020-03-18,1
2218,293,3,2020-03-18,1
2218,95,4,2020-03-18,1
2218,457,4,2020-03-18,1
2218,175,4,2020-03-18,1
2218,37,1,2020-03-18,1
2218,342,5,2020-03-18,1
2218,212,1,2020-03-18,1
2219,133,5,2020-03-14,1
2219,216,5,2020-03-14,1
2219,400,2,2020-03-14,1
2219,217,3,2020-03-14,1
2219,25,4,2020-03-14,1
2219,2,2,2020-03-14,1
2219,91,2,2020-03-14,1
2219,149,4,2020-03-14,1
2219,496,4,2020-03-14,1
2219,69,1,2020-03-14,1
2219,307,4,2020-03-14,1
2219,286,2,2020-03-14,1
2219,291,2,2020-03-14,1
2220,133,5,2020-03-17,1
2220,132,3,2020-03-17,1
2220,73,2,2020-03-17,1
2220,270,1,2020-03-17,1
2220,352,5,2020-03-17,1
2220,292,4,2020-03-17,1
2220,14,1,2020-03-17,1
2220,50,5,2020-03-17,1
2220,44,2,2020-03-17,1
2220,411,3,2020-03-17,1
2220,213,5,2020-03-17,1
2220,169,1,2020-03-17,1
2220,452,2,2020-03-17,1
2221,133,5,2020-03-14,1
2221,195,1,2020-03-14,1
2221,356,3,2020-03-14,1
2221,328,3,2020-03-14,1
2221,178,1,2020-03-14,1
2221,22,4,2020-03-14,1
2221,414,1,2020-03-14,1
2221,111,2,2020-03-14,1
2221,85,3,2020-03-14,1
2221,29,5,2020-03-14,1
2221,178,5,2020-03-14,1
2221,473,2,2020-03-14,1
2221,133,2,2020-03-14,1
2222,133,5,2020-03-14,1
2222,370,5,2020-03-14,1
2222,318,2,2020-03-14,1
2222,377,5,2020-03-14,1
2222,202,3,2020-03-14,1
2222,471,5,2020-03-14,1
2222,221,4,2020-03-14,1
2222,482,5,2020-03-14,1
2222,68,2,2020-03-14,1
2222,167,5,2020-03-14,1
2222,373,1,2020-03-14,1
2222,249,2,2020-03-14,1
2222,330,4,2020-03-14,1
2223,133,5,2020-03-16,1
2223,200,2,2020-03-16,1
2223,313,5,2020-03-16,1
2223,351,4,2020-03-16,1
2223,395,5,2020-03-16,1
2223,31,1,2020-03-16,1
2223,131,2,2020-03-16,1
2223,32,3,2020-03-16,1
2223,367,3,2020-03-16,1
2223,264,2,2020-03-16,1
2223,486,3,2020-03-16,1
2223,221,2,2020-03-16,1
2223,124,4,2020-03-16,1
2224,133,5,2020-03-14,1
2224,299,5,2020-03-14,1
2224,34,2,2020-03-14,1
2224,303,2,2020-03-14,1
2224,100,1,2020-03-14,1
2224,214,4,2020-03-14,1
2224,63,3,2020-03-14,1
2224,368,5,2020-03-14,1
2224,471,5,2020-03-14,1
2224,25,3,2020-03-14,1
2224,120,2,2020-03-14,1
2224,370,4,2020-03-14,1
2224,35,2,2020-03-14,1
2225,133,5,2020-03-14,1
2225,378,4,2020-03-14,1
2225,323,1,2020-03-14,1
2225,135,2,2020-03-14,1
2225,220,3,2020-03-14,1
2225,483,5,2020-03-14,1
2225,405,1,2020-03-14,1
2225,161,3,2020-03-14,1
2225,409,1,2020-03-14,1
2225,483,4,2020-03-14,1
2225,388,1,2020-03-14,1
2225,446,4,2020-03-14,1
2225,431,2,2020-03-14,1
2226,133,5,2020-03-18,1
2226,127,3,2020-03-18,1
2226,320,4,2020-03-18,1
2226,446,2,2020-03-18,1
2226,336,2,2020-03-18,1
2226,428,4,2020-03-18,1
2226,115,5,2020-03-18,1
2226,457,1,2020-03-18,1
2226,129,1,2020-03-18,1
2226,277,5,2020-03-18,1
2226,162,1,2020-03-18,1
2226,331,4,2020-03-18,1
2226,157,4,2020-03-18,1
2227,133,5,2020-03-15,1
2227,326,2,2020-03-15,1
2227,305,4,2020-03-15,1
2227,112,4,2020-03-15,1
2227,176,2,2020-03-15,1
2227,45,3,2020-03-15,1
2227,129,5,2020-03-15,1
2227,352,3,2020-03-15,1
2227,225,3,2020-03-15,1
2227,51,1,2020-03-15,1
2227,468,4,2020-03-15,1
2227,327,3,2020-03-15,1
2227,25,1,2020-03-15,1
2228,133,5,2020-03-18,1
2228,153,5,2020-03-18,1
2228,413,1,2020-03-18,1
2228,266,5,2020-03-18,1
2228,40,5,2020-03-18,1
2228,65,5,2020-03-18,1
2228,446,2,2020-03-18,1
2228,473,1,2020-03-18,1
2228,171,5,2020-03-18,1
2228,58,2,2020-03-18,1
2228,179,2,2020-03-18,1
2228,323,4,2020-03-18,1
2228,458,4,2020-03-18,1
2229,133,5,2020-03-16,1
2229,328,2,2020-03-16,1
2229,474,2,2020-03-16,1
2229,30,5,2020-03-16,1
2229,261,1,2020-03-16,1
2229,412,5,2020-03-16,1
2229,379,4,2020-03-16,1
2229,349,5,2020-03-16,1
2229,255,4,2020-03-16,1
2229,54,2,2020-03-16,1
2229,319,4,2020-03-16,1
2229,21,5,2020-03-16,1
2229,243,4,2020-03-16,1
2230,133,5,2020-03-16,1
2230,302,3,2020-03-16,1
2230,231,5,2020-03-16,1
2230,17,1,2020-03-16,1
2230,37,1,2020-03-16,1
2230,287,5,2020-03-16,1
2230,185,2,2020-03-16,1
2230,433,3,2020-03-16,1
2230,268,1,2020-03-16,1
2230,433,5,2020-03-16,1
2230,293,1,2020-03-16,1
2230,294,3,2020-03-16,1
2230,35,1,2020-03-16,1
2231,133,5,2020-03-14,1
2231,496,4,2020-03-14,1
2231,209,4,2020-03-14,1
2231,328,3,2020-03-14,1
2231,352,3,2020-03-14,1
2231,252,3,2020-03-14,1
2231,256,4,2020-03-14,1
2231,56,1,2020-03-14,1
2231,4,2,2020-03-14,1
2231,264,5,2020-03-14,1
2231,219,5,2020-03-14,1
2231,23,5,2020-03-14,1
2231,457,2,2020-03-14,1
2232,133,5,2020-03-17,1
2232,85,5,2020-03-17,1
2232,371,4,2020-03-17,1
2232,457,2,2020-03-17,1
2232,89,1,2020-03-17,1
2232,436,4,2020-03-17,1
2232,460,4,2020-03-17,1
2232,187,4,2020-03-17,1
2232,139,3,2020-03-17,1
2232,479,3,2020-03-17,1
2232,229,1,2020-03-17,1
2232,129,4,2020-03-17,1
2232,68,3,2020-03-17,1
2233,133,5,2020-03-15,1
2233,16,2,2020-03-15,1
2233,115,2,2020-03-15,1
2233,115,3,2020-03-15,1
2233,50,4,2020-03-15,1
2233,228,3,2020-03-15,1
2233,359,5,2020-03-15,1
2233,27,4,2020-03-15,1
2233,461,3,2020-03-15,1
2233,455,5,2020-03-15,1
2233,199,4,2020-03-15,1
2233,270,3,2020-03-15,1
2233,303,4,2020-03-15,1
2234,133,5,2020-03-15,1
2234,87,2,2020-03-15,1
2234,242,4,2020-03-15,1
2234,310,3,2020-03-15,1
2234,432,3,2020-03-15,1
2234,186,2,2020-03-15,1
2234,389,2,2020-03-15,1
2234,107,3,2020-03-15,1
2234,37,3,2020-03-15,1
2234,435,5,2020-03-15,1
2234,275,2,2020-03-15,1
2234,25,3,2020-03-15,1
2234,369,4,2020-03-15,1
2235,133,5,2020-03-16,1
2235,11,4,2020-03-16,1
2235,378,5,2020-03-16,1
2235,327,2,2020-03-16,1
2235,392,1,2020-03-16,1
2235,16,2,2020-03-16,1
2235,28,4,2020-03-16,1
2235,322,5,2020-03-16,1
2235,312,2,2020-03-16,1
2235,294,2,2020-03-16,1
2235,222,3,2020-03-16,1
2235,101,4,2020-03-16,1
2235,116,5,2020-03-16,1
2236,133,5,2020-03-18,1
2236,3,4,2020-03-18,1
2236,478,4,2020-03-18,1
2236,394,2,2020-03-18,1
2236,320,4,2020-03-18,1
2236,401,4,2020-03-18,1
2236,480,4,2020-03-18,1
2236,273,3,2020-03-18,1
2236,422,1,2020-03-18,1
2236,249,5,2020-03-18,1
2236,54,5,2020-03-18,1
2236,108,3,2020-03-18,1
2236,387,4,2020-03-18,1
2237,133,5,2020-03-17,1
2237,58,5,2020-03-17,1
2237,437,4,2020-03-17,1
2237,271,3,2020-03-17,1
2237,111,3,2020-03-17,1
2237,313,4,2020-03-17,1
2237,484,1,2020-03-17,1
2237,375,3,2020-03-17,1
2237,245,2,2020-03-17,1
2237,336,3,2020-03-17,1
2237,489,4,2020-03-17,1
2237,438,2,2020-03-17,1
2237,82,4,2020-03-17,1
2238,133,5,2020-03-18,1
2238,166,2,2020-03-18,1
2238,248,4,2020-03-18,1
2238,285,4,2020-03-18,1
2238,381,5,2020-03-18,1
2238,41,1,2020-03-18,1
2238,86,5,2020-03-18,1
2238,305,1,2020-03-18,1
2238,349,1,2020-03-18,1
2238,218,1,2020-03-18,1
2238,489,5,2020-03-18,1
2238,390,5,2020-03-18,1
2238,206,3,2020-03-18,1
2239,133,5,2020-03-15,1
2239,391,1,2020-03-15,1
2239,10,4,2020-03-15,1
2239,149,2,2020-03-15,1
2239,354,5,2020-03-15,1
2239,394,4,2020-03-15,1
2239,95,2,2020-03-15,1
2239,142,1,2020-03-15,1
2239,45,2,2020-03-15,1
2239,343,3,2020-03-15,1
2239,487,3,2020-03-15,1
2239,141,2,2020-03-15,1
2239,60,1,2020-03-15,1
2240,133,5,2020-03-15,1
2240,133,1,2020-03-15,1
2240,230,1,2020-03-15,1
2240,225,3,2020-03-15,1
2240,109,5,2020-03-15,1
2240,296,1,2020-03-15,1
2240,429,3,2020-03-15,1
2240,239,2,2020-03-15,1
2240,468,1,2020-03-15,1
2240,448,2,2020-03-15,1
2240,442,4,2020-03-15,1
2240,26,1,2020-03-15,1
2240,182,1,2020-03-15,1
2241,133,5,2020-03-18,1
2241,106,4,2020-03-18,1
2241,188,4,2020-03-18,1
2241,84,3,2020-03-18,1
2241,168,4,2020-03-18,1
2241,271,3,2020-03-18,1
2241,419,3,2020-03-18,1
2241,236,3,2020-03-18,1
2241,440,5,2020-03-18,1
2241,121,1,2020-03-18,1
2241,22,3,2020-03-18,1
2241,482,2,2020-03-18,1
2241,314,1,2020-03-18,1
2242,133,5,2020-03-14,1
2242,38,5,2020-03-14,1
2242,347,3,2020-03-14,1
2242,201,1,2020-03-14,1
2242,464,1,2020-03-14,1
2242,299,4,2020-03-14,1
2242,354,2,2020-03-14,1
2242,123,5,2020-03-14,1
2242,475,1,2020-03-14,1
2242,479,2,2020-03-14,1
2242,394,4,2020-03-14,1
2242,408,5,2020-03-14,1
2242,44,3,2020-03-14,1
2243,133,5,2020-03-16,1
2243,331,3,2020-03-16,1
2243,39,1,2020-03-16,1
2243,472,1,2020-03-16,1
2243,37,4,2020-03-16,1
2243,419,3,2020-03-16,1
2243,427,1,2020-03-16,1
2243,321,1,2020-03-16,1
2243,29,2,2020-03-16,1
2243,226,5,2020-03-16,1
2243,446,4,2020-03-16,1
2243,291,1,2020-03-16,1
2243,448,2,2020-03-16,1
2244,133,5,2020-03-17,1
2244,438,3,2020-03-17,1
2244,88,4,2020-03-17,1
2244,149,2,2020-03-17,1
2244,408,1,2020-03-17,1
2244,58,1,2020-03-17,1
2244,437,4,2020-03-17,1
2244,179,4,2020-03-17,1
2244,143,5,2020-03-17,1
2244,380,1,2020-03-17,1
2244,54,5,2020-03-17,1
2244,350,5,2020-03-17,1
2244,295,3,2020-03-17,1
2245,133,5,2020-03-18,1
2245,65,2,2020-03-18,1
2245,198,2,2020-03-18,1
2245,440,4,2020-03-18,1
2245,42,1,2020-03-18,1
2245,227,3,2020-03-18,1
2245,62,3,2020-03-18,1
2245,450,2,2020-03-18,1
2245,337,2,2020-03-18,1
2245,306,3,2020-03-18,1
2245,407,2,2020-03-18,1
2245,314,2,2020-03-18,1
2245,129,2,2020-03-18,1
2246,133,5,2020-03-17,1
2246,383,3,2020-03-17,1
2246,16,2,2020-03-17,1
2246,13,1,2020-03-17,1
2246,206,4,2020-03-17,1
2246,378,2,2020-03-17,1
2246,97,2,2020-03-17,1
2246,103,1,2020-03-17,1
2246,323,3,2020-03-17,1
2246,63,4,2020-03-17,1
2246,70,2,2020-03-17,1
2246,451,1,2020-03-17,1
2246,124,5,2020-03-17,1
2247,133,5,2020-03-16,1
2247,106,4,2020-03-16,1
2247,394,1,2020-03-16,1
2247,225,2,2020-03-16,1
2247,495,4,2020-03-16,1
2247,361,4,2020-03-16,1
2247,431,3,2020-03-16,1
2247,7,3,2020-03-16,1
2247,405,1,2020-03-16,1
2247,151,2,2020-03-16,1
2247,94,1,2020-03-16,1
2247,380,1,2020-03-16,1
2247,483,4,2020-03-16,1
2248,133,5,2020-03-14,1
2248,130,5,2020-03-14,1
2248,320,3,2020-03-14,1
2248,224,2,2020-03-14,1
2248,53,4,2020-03-14,1
2248,393,2,2020-03-14,1
2248,399,5,2020-03-14,1
2248,14,3,2020-03-14,1
2248,491,2,2020-03-14,1
2248,419,3,2020-03-14,1
2248,456,2,2020-03-14,1
2248,18,4,2020-03-14,1
2248,325,3,2020-03-14,1
2249,133,5,2020-03-14,1
2249,351,3,2020-03-14,1
2249,149,4,2020-03-14,1
2249,241,2,2020-03-14,1
2249,187,5,2020-03-14,1
2249,4,1,2020-03-14,1
2249,97,4,2020-03-14,1
2249,149,1,2020-03-14,1
2249,251,4,2020-03-14,1
2249,284,4,2020-03-14,1
2249,220,5,2020-03-14,1
2249,26,1,2020-03-14,1
2249,132,4,2020-03-14,1
2250,133,5,2020-03-18,1
2250,252,5,2020-03-18,1
2250,297,2,2020-03-18,1
2250,305,2,2020-03-18,1
2250,342,3,2020-03-18,1
2250,396,3,2020-03-18,1
2250,451,1,2020-03-18,1
2250,202,2,2020-03-18,1
2250,239,2,2020-03-18,1
2250,267,5,2020-03-18,1
2250,136,3,2020-03-18,1
2250,172,3,2020-03-18,1
2250,242,3,2020-03-18,1
2251,133,5,2020-03-16,1
2251,329,5,2020-03-16,1
2251,278,5,2020-03-16,1
2251,161,5,2020-03-16,1
2251,434,1,2020-03-16,1
2251,110,5,2020-03-16,1
2251,272,1,2020-03-16,1
2251,47,2,2020-03-16,1
2251,411,5,2020-03-16,1
2251,177,2,2020-03-16,1
2251,256,5,2020-03-16,1
2251,433,3,2020-03-16,1
2251,481,3,2020-03-16,1
2252,133,5,2020-03-17,1
2252,106,3,2020-03-17,1
2252,424,2,2020-03-17,1
2252,283,2,2020-03-17,1
2252,294,3,2020-03-17,1
2252,125,3,2020-03-17,1
2252,105,4,2020-03-17,1
2252,109,4,2020-03-17,1
2252,120,3,2020-03-17,1
2252,130,1,2020-03-17,1
2252,326,2,2020-03-17,1
2252,106,2,2020-03-17,1
2252,251,5,2020-03-17,1
2253,133,5,2020-03-14,1
2253,373,3,2020-03-14,1
2253,80,4,2020-03-14,1
2253,75,4,2020-03-14,1
2253,435,5,2020-03-14,1
2253,407,2,2020-03-14,1
2253,313,5,2020-03-14,1
2253,486,2,2020-03-14,1
2253,255,4,2020-03-14,1
2253,401,1,2020-03-14,1
2253,117,2,2020-03-14,1
2253,208,3,2020-03-14,1
2253,64,1,2020-03-14,1
2254,133,5,2020-03-17,1
2254,99,4,2020-03-17,1
2254,392,5,2020-03-17,1
2254,443,4,2020-03-17,1
2254,239,1,2020-03-17,1
2254,258,3,2020-03-17,1
2254,135,2,2020-03-17,1
2254,197,3,2020-03-17,1
2254,115,5,2020-03-17,1
2254,57,5,2020-03-17,1
2254,228,4,2020-03-17,1
2254,136,1,2020-03-17,1
2254,304,3,2020-03-17,1
2255,133,5,2020-03-14,1
2255,53,4,2020-03-14,1
2255,415,3,2020-03-14,1
2255,461,1,2020-03-14,1
2255,437,5,2020-03-14,1
2255,11,4,2020-03-14,1
2255,215,2,2020-03-14,1
2255,391,4,2020-03-14,1
2255,404,4,2020-03-14,1
2255,335,2,2020-03-14,1
2255,51,4,2020-03-14,1
2255,345,4,2020-03-14,1
2255,479,3,2020-03-14,1
2256,133,5,2020-03-17,1
2256,40,1,2020-03-17,1
2256,98,4,2020-03-17,1
2256,356,4,2020-03-17,1
2256,136,2,2020-03-17,1
2256,194,2,2020-03-17,1
2256,116,4,2020-03-17,1
2256,431,5,2020-03-17,1
2256,457,4,2020-03-17,1
2256,334,5,2020-03-17,1
2256,15,1,2020-03-17,1
2256,157,1,2020-03-17,1
2256,226,1,2020-03-17,1
2257,133,5,2020-03-14,1
2257,57,1,2020-03-14,1
2257,344,2,2020-03-14,1
2257,216,1,2020-03-14,1
2257,242,1,2020-03-14,1
2257,144,3,2020-03-14,1
2257,414,2,2020-03-14,1
2257,325,1,2020-03-14,1
2257,357,5,2020-03-14,1
2257,63,2,2020-03-14,1
2257,17,1,2020-03-14,1
2257,55,3,2020-03-14,1
2257,57,3,2020-03-14,1
2258,133,5,2020-03-18,1
2258,18,4,2020-03-18,1
2258,46,3,2020-03-18,1
2258,449,3,2020-03-18,1
2258,434,4,2020-03-18,1
2258,411,1,2020-03-18,1
2258,57,1,2020-03-18,1
2258,46,4,2020-03-18,1
2258,102,3,2020-03-18,1
2258,339,5,2020-03-18,1
2258,490,1,2020-03-18,1
2258,386,5,2020-03-18,1
2258,315,2,2020-03-18,1
2259,133,5,2020-03-15,1
2259,281,4,2020-03-15,1
2259,73,5,2020-03-15,1
2259,46,4,2020-03-15,1
2259,95,2,2020-03-15,1
2259,30,1,2020-03-15,1
2259,211,4,2020-03-15,1
2259,234,2,2020-03-15,1
2259,304,5,2020-03-15,1
2259,27,5,2020-03-15,1
2259,412,5,2020-03-15,1
2259,199,3,2020-03-15,1
2259,430,5,2020-03-15,1
2260,133,5,2020-03-15,1
2260,49,1,2020-03-15,1
2260,176,5,2020-03-15,1
2260,444,3,2020-03-15,1
2260,126,5,2020-03-15,1
2260,20,5,2020-03-15,1
2260,331,4,2020-03-15,1
2260,151,3,2020-03-15,1
2260,479,3,2020-03-15,1
2260,95,2,2020-03-15,1
2260,74,2,2020-03-15,1
2260,127,5,2020-03-15,1
2260,399,3,2020-03-15,1
2261,133,5,2020-03-16,1
2261,111,3,2020-03-16,1
2261,169,2,2020-03-16,1
2261,239,1,2020-03-16,1
2261,137,2,2020-03-16,1
2261,235,3,2020-03-16,1
2261,281,3,2020-03-16,1
2261,58,4,2020-03-16,1
2261,471,3,2020-03-16,1
2261,421,2,2020-03-16,1
2261,482,1,2020-03-16,1
2261,200,4,2020-03-16,1
2261,341,2,2020-03-16,1
2262,133,5,2020-03-17,1
2262,72,2,2020-03-17,1
2262,490,2,2020-03-17,1
2262,468,2,2020-03-17,1
2262,26,5,2020-03-17,1
2262,454,4,2020-03-17,1
2262,13,2,2020-03-17,1
2262,278,4,2020-03-17,1
2262,489,1,2020-03-17,1
2262,448,3,2020-03-17,1
2262,246,1,2020-03-17,1
2262,60,5,2020-03-17,1
2262,182,2,2020-03-17,1
2263,133,5,2020-03-17,1
2263,84,2,2020-03-17,1
2263,487,4,2020-03-17,1
2263,462,1,2020-03-17,1
2263,289,4,2020-03-17,1
2263,290,3,2020-03-17,1
2263,132,4,2020-03-17,1
2263,254,3,2020-03-17,1
2263,492,2,2020-03-17,1
2263,54,2,2020-03-17,1
2263,235,4,2020-03-17,1
2263,23,4,2020-03-17,1
2263,21,4,2020-03-17,1
2264,133,5,2020-03-16,1
2264,434,5,2020-03-16,1
2264,2,2,2020-03-16,1
2264,87,5,2020-03-16,1
2264,58,4,2020-03-16,1
2264,218,1,2020-03-16,1
2264,76,3,2020-03-16,1
2264,138,2,2020-03-16,1
2264,467,4,2020-03-16,1
2264,185,2,2020-03-16,1
2264,120,5,2020-03-16,1
2264,155,2,2020-03-16,1
2264,409,5,2020-03-16,1
2265,133,5,2020-03-15,1
2265,494,1,2020-03-15,1
2265,44,1,2020-03-15,1
2265,290,4,2020-03-15,1
2265,113,5,2020-03-15,1
2265,240,4,2020-03-15,1
2265,351,4,2020-03-15,1
2265,79,2,2020-03-15,1
2265,150,4,2020-03-15,1
2265,241,3,2020-03-15,1
2265,49,1,2020-03-15,1
2265,61,4,2020-03-15,1
2265,371,4,2020-03-15,1
2266,133,5,2020-03-15,1
2266,436,2,2020-03-15,1
2266,168,2,2020-03-15,1
2266,307,3,2020-03-15,1
2266,184,3,2020-03-15,1
2266,440,1,2020-03-15,1
2266,390,4,2020-03-15,1
2266,422,2,2020-03-15,1
2266,334,4,2020-03-15,1
2266,3,4,2020-03-15,1
2266,410,1,2020-03-15,1
2266,492,2,2020-03-15,1
2266,351,4,2020-03-15,1
2267,133,5,2020-03-14,1
2267,263,2,2020-03-14,1
2267,180,4,2020-03-14,1
2267,4,5,2020-03-14,1
2267,46,2,2020-03-14,1
2267,39,2,2020-03-14,1
2267,134,4,2020-03-14,1
2267,349,1,2020-03-14,1
2267,27,3,2020-03-14,1
2267,76,1,2020-03-14,1
2267,341,2,2020-03-14,1
2267,26,3,2020-03-14,1
2267,220,2,2020-03-14,1
2268,133,5,2020-03-14,1
2268,68,3,2020-03-14,1
2268,430,5,2020-03-14,1
2268,245,4,2020-03-14,1
2268,31,3,2020-03-14,1
2268,108,1,2020-03-14,1
2268,0,1,2020-03-14,1
2268,247,4,2020-03-14,1
2268,369,1,2020-03-14,1
2268,263,4,2020-03-14,1
2268,360,4,2020-03-14,1
2268,351,1,2020-03-14,1
2268,481,5,2020-03-14,1
2269,133,5,2020-03-14,1
2269,396,1,2020-03-14,1
2269,233,5,2020-03-14,1
2269,119,4,2020-03-14,1
2269,496,1,2020-03-14,1
2269,427,2,2020-03-14,1
2269,58,1,2020-03-14,1
2269,222,4,2020-03-14,1
2269,10,1,2020-03-14,1
2269,188,4,2020-03-14,1
2269,236,2,2020-03-14,1
2269,339,1,2020-03-14,1
2269,61,1,2020-03-14,1
2270,133,5,2020-03-16,1
2270,92,4,2020-03-16,1
2270,331,5,2020-03-16,1
2270,331,5,2020-03-16,1
2270,418,4,2020-03-16,1
2270,292,4,2020-03-16,1
2270,192,1,2020-03-16,1
2270,297,5,2020-03-16,1
2270,457,5,2020-03-16,1
2270,303,4,2020-03-16,1
2270,348,1,2020-03-16,1
2270,323,1,2020-03-16,1
2270,27,5,2020-03-16,1
2271,133,5,2020-03-18,1
2271,120,3,2020-03-18,1
2271,36,3,2020-03-18,1
2271,91,3,2020-03-18,1
2271,272,2,2020-03-18,1
2271,465,1,2020-03-18,1
2271,86,2,2020-03-18,1
2271,328,5,2020-03-18,1
2271,434,2,2020-03-18,1
2271,284,2,2020-03-18,1
2271,123,1,2020-03-18,1
2271,119,5,2020-03-18,1
2271,414,4,2020-03-18,1
2272,133,5,2020-03-16,1
2272,367,4,2020-03-16,1
2272,422,4,2020-03-16,1
2272,349,3,2020-03-16,1
2272,239,3,2020-03-16,1
2272,211,2,2020-03-16,1
2272,13,2,2020-03-16,1
2272,467,2,2020-03-16,1
2272,306,3,2020-03-16,1
2272,209,3,2020-03-16,1
2272,72,3,2020-03-16,1
2272,339,5,2020-03-16,1
2272,105,2,2020-03-16,1
2273,133,5,2020-03-16,1
2273,322,5,2020-03-16,1
2273,156,4,2020-03-16,1
2273,128,4,2020-03-16,1
2273,279,2,2020-03-16,1
2273,370,4,2020-03-16,1
2273,134,3,2020-03-16,1
2273,10,4,2020-03-16,1
2273,147,5,2020-03-16,1
2273,343,1,2020-03-16,1
2273,367,5,2020-03-16,1
2273,480,4,2020-03-16,1
2273,149,1,2020-03-16,1
2274,133,5,2020-03-15,1
2274,188,5,2020-03-15,1
2274,36,3,2020-03-15,1
2274,101,3,2020-03-15,1
2274,293,4,2020-03-15,1
2274,325,4,2020-03-15,1
2274,463,3,2020-03-15,1
2274,244,3,2020-03-15,1
2274,176,5,2020-03-15,1
2274,357,3,2020-03-15,1
2274,286,4,2020-03-15,1
2274,494,3,2020-03-15,1
2274,385,3,2020-03-15,1
2275,133,5,2020-03-18,1
2275,437,3,2020-03-18,1
2275,334,4,2020-03-18,1
2275,238,1,2020-03-18,1
2275,217,5,2020-03-18,1
2275,339,2,2020-03-18,1
2275,146,2,2020-03-18,1
2275,157,1,2020-03-18,1
2275,343,2,2020-03-18,1
2275,382,2,2020-03-18,1
2275,357,3,2020-03-18,1
2275,306,5,2020-03-18,1
2275,326,3,2020-03-18,1
2276,133,5,2020-03-15,1
2276,352,3,2020-03-15,1
2276,182,5,2020-03-15,1
2276,431,5,2020-03-15,1
2276,257,3,2020-03-15,1
2276,50,5,2020-03-15,1
2276,146,2,2020-03-15,1
2276,376,2,2020-03-15,1
2276,50,2,2020-03-15,1
2276,69,4,2020-03-15,1
2276,278,4,2020-03-15,1
2276,162,3,2020-03-15,1
2276,135,1,2020-03-15,1
2277,133,5,2020-03-15,1
2277,176,3,2020-03-15,1
2277,498,5,2020-03-15,1
2277,240,3,2020-03-15,1
2277,291,5,2020-03-15,1
2277,313,5,2020-03-15,1
